"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"11/03/2023","AQS","481130050","3","12.9","ug/m3 LC","58","Convention Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.7742584","-96.7976775"
"11/04/2023","AQS","481130050","3","12.5","ug/m3 LC","57","Convention Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.7742584","-96.7976775"
"11/05/2023","AQS","481130050","3","8.6","ug/m3 LC","48","Convention Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.7742584","-96.7976775"
"11/06/2023","AQS","481130050","3","6.8","ug/m3 LC","38","Convention Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.7742584","-96.7976775"
"11/07/2023","AQS","481130050","3","6","ug/m3 LC","33","Convention Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.7742584","-96.7976775"
"11/08/2023","AQS","481130050","3","6.6","ug/m3 LC","37","Convention Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.7742584","-96.7976775"
"11/09/2023","AQS","481130050","3","6","ug/m3 LC","33","Convention Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.7742584","-96.7976775"
"11/10/2023","AQS","481130050","3","3.4","ug/m3 LC","19","Convention Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.7742584","-96.7976775"
"11/11/2023","AQS","481130050","3","5.4","ug/m3 LC","30","Convention Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.7742584","-96.7976775"
"11/12/2023","AQS","481130050","3","9.5","ug/m3 LC","52","Convention Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.7742584","-96.7976775"
"11/13/2023","AQS","481130050","3","7.4","ug/m3 LC","41","Convention Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.7742584","-96.7976775"
"11/14/2023","AQS","481130050","3","11.2","ug/m3 LC","55","Convention Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.7742584","-96.7976775"
"11/15/2023","AQS","481130050","3","17","ug/m3 LC","66","Convention Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.7742584","-96.7976775"
"11/16/2023","AQS","481130050","3","8.9","ug/m3 LC","49","Convention Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.7742584","-96.7976775"
"11/17/2023","AQS","481130050","3","11.2","ug/m3 LC","55","Convention Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.7742584","-96.7976775"
"11/18/2023","AQS","481130050","3","11.9","ug/m3 LC","56","Convention Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.7742584","-96.7976775"
"11/19/2023","AQS","481130050","3","17.4","ug/m3 LC","66","Convention Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.7742584","-96.7976775"
"11/20/2023","AQS","481130050","3","8.6","ug/m3 LC","48","Convention Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.7742584","-96.7976775"
"11/21/2023","AQS","481130050","3","2.9","ug/m3 LC","16","Convention Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.7742584","-96.7976775"
"11/22/2023","AQS","481130050","3","7.3","ug/m3 LC","41","Convention Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.7742584","-96.7976775"
"11/23/2023","AQS","481130050","3","9.2","ug/m3 LC","51","Convention Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.7742584","-96.7976775"
"11/24/2023","AQS","481130050","3","12.9","ug/m3 LC","58","Convention Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.7742584","-96.7976775"
"11/25/2023","AQS","481130050","3","14.5","ug/m3 LC","61","Convention Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.7742584","-96.7976775"
"11/26/2023","AQS","481130050","3","4.5","ug/m3 LC","25","Convention Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.7742584","-96.7976775"
"11/27/2023","AQS","481130050","3","8.3","ug/m3 LC","46","Convention Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.7742584","-96.7976775"
"11/28/2023","AQS","481130050","3","10.8","ug/m3 LC","54","Convention Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.7742584","-96.7976775"
"11/29/2023","AQS","481130050","3","10.1","ug/m3 LC","53","Convention Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.7742584","-96.7976775"
"11/30/2023","AQS","481130050","3","10.1","ug/m3 LC","53","Convention Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.7742584","-96.7976775"
"12/01/2023","AQS","481130050","3","4.5","ug/m3 LC","25","Convention Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.7742584","-96.7976775"
"12/02/2023","AQS","481130050","3","8.8","ug/m3 LC","49","Convention Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.7742584","-96.7976775"
"12/03/2023","AQS","481130050","3","4.4","ug/m3 LC","24","Convention Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.7742584","-96.7976775"
"12/04/2023","AQS","481130050","3","5","ug/m3 LC","28","Convention Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.7742584","-96.7976775"
"12/05/2023","AQS","481130050","3","11","ug/m3 LC","55","Convention Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.7742584","-96.7976775"
"12/09/2023","AQS","481130050","3","2.6","ug/m3 LC","14","Convention Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.7742584","-96.7976775"
"12/10/2023","AQS","481130050","3","4.8","ug/m3 LC","27","Convention Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.7742584","-96.7976775"
"12/11/2023","AQS","481130050","3","8.3","ug/m3 LC","46","Convention Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.7742584","-96.7976775"
"12/12/2023","AQS","481130050","3","10.3","ug/m3 LC","53","Convention Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.7742584","-96.7976775"
"12/13/2023","AQS","481130050","3","12.7","ug/m3 LC","58","Convention Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.7742584","-96.7976775"
"12/14/2023","AQS","481130050","3","10.1","ug/m3 LC","53","Convention Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.7742584","-96.7976775"
"12/15/2023","AQS","481130050","3","11.8","ug/m3 LC","56","Convention Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.7742584","-96.7976775"
"12/16/2023","AQS","481130050","3","6.5","ug/m3 LC","36","Convention Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.7742584","-96.7976775"
"12/17/2023","AQS","481130050","3","16","ug/m3 LC","64","Convention Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.7742584","-96.7976775"
"12/18/2023","AQS","481130050","3","4.2","ug/m3 LC","23","Convention Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.7742584","-96.7976775"
"12/19/2023","AQS","481130050","3","7.3","ug/m3 LC","41","Convention Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.7742584","-96.7976775"
"12/20/2023","AQS","481130050","3","9.1","ug/m3 LC","51","Convention Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.7742584","-96.7976775"
"12/21/2023","AQS","481130050","3","11.1","ug/m3 LC","55","Convention Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.7742584","-96.7976775"
"12/22/2023","AQS","481130050","3","13","ug/m3 LC","58","Convention Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.7742584","-96.7976775"
"12/23/2023","AQS","481130050","3","9.7","ug/m3 LC","52","Convention Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.7742584","-96.7976775"
"12/24/2023","AQS","481130050","3","1.6","ug/m3 LC","9","Convention Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.7742584","-96.7976775"
"12/25/2023","AQS","481130050","3","2.2","ug/m3 LC","12","Convention Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.7742584","-96.7976775"
"12/26/2023","AQS","481130050","3","6.8","ug/m3 LC","38","Convention Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.7742584","-96.7976775"
"12/27/2023","AQS","481130050","3","3.3","ug/m3 LC","18","Convention Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.7742584","-96.7976775"
"12/28/2023","AQS","481130050","3","3.6","ug/m3 LC","20","Convention Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.7742584","-96.7976775"
"12/29/2023","AQS","481130050","3","4.9","ug/m3 LC","27","Convention Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.7742584","-96.7976775"
"12/30/2023","AQS","481130050","3","6","ug/m3 LC","33","Convention Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.7742584","-96.7976775"
"12/31/2023","AQS","481130050","3","7.8","ug/m3 LC","43","Convention Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.7742584","-96.7976775"
"01/03/2023","AQS","481130069","1","8.2","ug/m3 LC","46","Dallas Hinton","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.820061","-96.860117"
"01/15/2023","AQS","481130069","1","4.9","ug/m3 LC","27","Dallas Hinton","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.820061","-96.860117"
"01/18/2023","AQS","481130069","1","7.3","ug/m3 LC","41","Dallas Hinton","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.820061","-96.860117"
"01/21/2023","AQS","481130069","1","6.5","ug/m3 LC","36","Dallas Hinton","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.820061","-96.860117"
"01/22/2023","AQS","481130069","1","3.6","ug/m3 LC","20","Dallas Hinton","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.820061","-96.860117"
"01/23/2023","AQS","481130069","1","4.9","ug/m3 LC","27","Dallas Hinton","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.820061","-96.860117"
"01/24/2023","AQS","481130069","1","4.5","ug/m3 LC","25","Dallas Hinton","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.820061","-96.860117"
"01/25/2023","AQS","481130069","1","6.8","ug/m3 LC","38","Dallas Hinton","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.820061","-96.860117"
"01/26/2023","AQS","481130069","1","5","ug/m3 LC","28","Dallas Hinton","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.820061","-96.860117"
"01/27/2023","AQS","481130069","1","5.5","ug/m3 LC","31","Dallas Hinton","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.820061","-96.860117"
"01/30/2023","AQS","481130069","1","4.6","ug/m3 LC","26","Dallas Hinton","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.820061","-96.860117"
